Hylak_id,year,lake,ct,lndu,developed,forest,cultivated,wetlands,water,barren,shrubland,herbaceous,depthf,areaf,depth,area,elev,eutro,oligo,dys,RT,WshA,dep_avg,trophic
1039441,2014,nhdhr_120020350,Heavy consumption,forest,0.227118644068,0.437288135593,0.294915254237,0,0.037288135592999996,0,0,0.003389830508,"(5,10]","(1e+05,1e+06]",5.486400000000003,189778.01406493,320,0.4842693499052403,0.4061994118006109,0.1095312457447294,125.4,4.5,2.8,eutro
1039441,2015,nhdhr_120020350,Heavy consumption,forest,0.227118644068,0.437288135593,0.294915254237,0,0.037288135592999996,0,0,0.003389830508,"(5,10]","(1e+05,1e+06]",5.486400000000003,189778.01406493,320,0.7870397954422342,0.18332764858044504,0.02963253486734233,125.4,4.5,2.8,eutro
1039441,2016,nhdhr_120020350,Heavy consumption,forest,0.227118644068,0.437288135593,0.294915254237,0,0.037288135592999996,0,0,0.003389830508,"(5,10]","(1e+05,1e+06]",5.486400000000003,189778.01406493,320,0.8181473997437659,0.15753893994950846,0.024313635471457,125.4,4.5,2.8,eutro
1039441,2017,nhdhr_120020350,Heavy consumption,forest,0.227118644068,0.437288135593,0.294915254237,0,0.037288135592999996,0,0,0.003389830508,"(5,10]","(1e+05,1e+06]",5.486400000000003,189778.01406493,320,0.885197664714331,0.08904419628892625,0.02575818866728002,125.4,4.5,2.8,eutro
1039441,2018,nhdhr_120020350,Heavy consumption,forest,0.227118644068,0.437288135593,0.294915254237,0,0.037288135592999996,0,0,0.003389830508,"(5,10]","(1e+05,1e+06]",5.486400000000003,189778.01406493,320,0.794165306624477,0.1763639785044708,0.02947071176664353,125.4,4.5,2.8,eutro
1039829,1984,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.7422280751441865,0.15193812335178436,0.10583379902050224,234.5,1.8,2.3,eutro
1039829,1985,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.7079976180253466,0.22539065968749375,0.06661172849597681,234.5,1.8,2.3,eutro
1039829,1986,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8142849482144515,0.10837497971796042,0.07734005592466346,234.5,1.8,2.3,eutro
1039829,1987,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.533703534913434,0.2796007545458901,0.18669572047478328,234.5,1.8,2.3,eutro
1039829,1988,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8555284265037985,0.11788999105933438,0.02658157622804995,234.5,1.8,2.3,eutro
1039829,1989,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8101088722505491,0.15186183044214202,0.03802933642285706,234.5,1.8,2.3,eutro
1039829,1990,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.764867063385323,0.14564794262393327,0.08948504987009827,234.5,1.8,2.3,eutro
1039829,1991,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8557671312153751,0.10687165390190394,0.03736117173144178,234.5,1.8,2.3,eutro
1039829,1992,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.917274498462198,0.0547774629507861,0.02794803827657498,234.5,1.8,2.3,eutro
1039829,1993,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.9005201213608544,0.06339827501312405,0.0360815685462046,234.5,1.8,2.3,eutro
1039829,1994,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.7899045361610416,0.15397703771567564,0.056118405634186,234.5,1.8,2.3,eutro
1039829,1995,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.6382783509100398,0.22605154930903887,0.13567011219855565,234.5,1.8,2.3,eutro
1039829,1996,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8619485284316737,0.09801843426578057,0.04003303543990064,234.5,1.8,2.3,eutro
1039829,1997,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8188010273038686,0.13930053489766106,0.04189843034788973,234.5,1.8,2.3,eutro
1039829,1998,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8467680463002473,0.1251585090274618,0.0280734310128931,234.5,1.8,2.3,eutro
1039829,1999,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8837280268574613,0.0988701257158074,0.01740181063948964,234.5,1.8,2.3,eutro
1039829,2000,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.7587552894530822,0.19607220095902572,0.04517248723615027,234.5,1.8,2.3,eutro
1039829,2001,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8084431490553514,0.15982836235710718,0.03172849790076717,234.5,1.8,2.3,eutro
1039829,2002,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.6659324602759477,0.2568302269828883,0.07723730404882001,234.5,1.8,2.3,eutro
1039829,2003,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.9259037727669284,0.0595534477287058,0.01454277810738205,234.5,1.8,2.3,eutro
1039829,2004,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8397615602390207,0.11396230979807224,0.04627613492996075,234.5,1.8,2.3,eutro
1039829,2005,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.749926330703679,0.18256030142342297,0.06751336663113468,234.5,1.8,2.3,eutro
1039829,2006,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.7976218854371043,0.17827528413154456,0.02410281118401788,234.5,1.8,2.3,eutro
1039829,2007,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.853141477752162,0.1218060121875736,0.02505250198880214,234.5,1.8,2.3,eutro
1039829,2008,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.883427465177521,0.09116731317647364,0.02540519898382261,234.5,1.8,2.3,eutro
1039829,2009,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.7814138220320487,0.15653209884000266,0.06205404808386285,234.5,1.8,2.3,eutro
1039829,2010,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8760326476026635,0.10022229739438522,0.02374502675283313,234.5,1.8,2.3,eutro
1039829,2011,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.9250800509544652,0.06010973266821345,0.01481017322604194,234.5,1.8,2.3,eutro
1039829,2012,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.6311570743565534,0.2254901227376174,0.14335280787288296,234.5,1.8,2.3,eutro
1039829,2013,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.7663453275817407,0.1627312438658346,0.0709234285524247,234.5,1.8,2.3,eutro
1039829,2014,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.5088343632944207,0.227916954237684,0.2632486924020028,234.5,1.8,2.3,eutro
1039829,2015,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.5110417102439048,0.4389925174578661,0.04996576733117546,234.5,1.8,2.3,eutro
1039829,2016,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8367204528047054,0.14054882817897624,0.02273066934578103,234.5,1.8,2.3,eutro
1039829,2017,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.8868519983594556,0.08676508131938383,0.02638290976617139,234.5,1.8,2.3,eutro
1039829,2018,nhdhr_120020359,Heavy consumption,cultivated,0,0.451790633609,0.498622589532,0.03305785124,0.01652892562,0,0,0,"(5,10]","(1e+05,1e+06]",6,177986.789382637,320,0.6721003907671672,0.25147042659702934,0.07642919256991083,234.5,1.8,2.3,eutro
1039969,1984,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.76053533888685,0.20327915916044945,0.03618550754063599,138.7,5.3,3.7,eutro
1039969,1985,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.60014367765423,0.3709005325329139,0.02895576187317877,138.7,5.3,3.7,eutro
1039969,1986,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.8126097067731622,0.17040772481338926,0.01698256841344853,138.7,5.3,3.7,eutro
1039969,1987,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.3382353068632772,0.5853647391081066,0.07639997638035807,138.7,5.3,3.7,oligo
1039969,1988,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.4506388771481475,0.4507098122389457,0.098651325514068,138.7,5.3,3.7,oligo
1039969,1989,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.1027757564760037,0.8339342405223363,0.0632900154192943,138.7,5.3,3.7,oligo
1039969,1990,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.5664506441840677,0.39700826534157607,0.03654108054024887,138.7,5.3,3.7,eutro
1039969,1991,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.6423384166257867,0.30109863568917955,0.05656294333886173,138.7,5.3,3.7,eutro
1039969,1992,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.8006646090285989,0.09910206560874392,0.10023334771439896,138.7,5.3,3.7,eutro
1039969,1993,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.5009360723974612,0.3969186853067299,0.10214523857051858,138.7,5.3,3.7,eutro
1039969,1994,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.9111310482594368,0.07306081225087555,0.01580814445674137,138.7,5.3,3.7,eutro
1039969,1995,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.24995884169267735,0.577504255198634,0.17253689814163484,138.7,5.3,3.7,oligo
1039969,1996,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.41014953386739145,0.5345752739178672,0.05527520463237562,138.7,5.3,3.7,oligo
1039969,1997,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.12781907775927345,0.816907582982986,0.05527334298303079,138.7,5.3,3.7,oligo
1039969,1998,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.519465282109249,0.4140204130073032,0.06651428004817914,138.7,5.3,3.7,eutro
1039969,1999,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.6897934649951477,0.2876213710547917,0.02258517885122179,138.7,5.3,3.7,eutro
1039969,2000,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.5194587228024585,0.44272433709683184,0.03781694010070968,138.7,5.3,3.7,eutro
1039969,2001,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.91869347366221,0.07058563319403277,0.01072086411753716,138.7,5.3,3.7,eutro
1039969,2002,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.6586135245796025,0.27257064681712384,0.0688157913503706,138.7,5.3,3.7,eutro
1039969,2003,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.6146671040588649,0.343981500864352,0.04135138265914877,138.7,5.3,3.7,eutro
1039969,2004,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.590479341729058,0.3642949200246931,0.04522574197153917,138.7,5.3,3.7,eutro
1039969,2005,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.520440448292882,0.41877148650726537,0.06078803539753016,138.7,5.3,3.7,eutro
1039969,2006,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.5081619342710286,0.42696144188144664,0.0648766412322128,138.7,5.3,3.7,eutro
1039969,2007,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.5533858701815678,0.4152998115174699,0.03131432947683321,138.7,5.3,3.7,eutro
1039969,2008,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.34120331181915914,0.6290979021608085,0.02969876491005392,138.7,5.3,3.7,oligo
1039969,2009,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.2879542209189907,0.6641019514588511,0.04794381147923355,138.7,5.3,3.7,oligo
1039969,2010,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.12856233297129893,0.7954778282903425,0.07595986854068093,138.7,5.3,3.7,oligo
1039969,2011,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.08967864834581968,0.8503375411210479,0.05998381798371304,138.7,5.3,3.7,oligo
1039969,2012,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.19345747465774957,0.6568341830130302,0.1497083547468545,138.7,5.3,3.7,oligo
1039969,2013,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.09959726759609608,0.8202702535202534,0.0801324639824893,138.7,5.3,3.7,oligo
1039969,2014,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.1520416610817766,0.5767893651737492,0.2711689836785816,138.7,5.3,3.7,oligo
1039969,2015,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.09015345007184408,0.842828543215173,0.06701801168003661,138.7,5.3,3.7,oligo
1039969,2016,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.16083783576615182,0.7062226614333826,0.1329395028004655,138.7,5.3,3.7,oligo
1039969,2017,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.1723612694383198,0.5907882598089961,0.2368504707526841,138.7,5.3,3.7,oligo
1039969,2018,nhdhr_120020364,Heavy consumption,forest,0.087786259542,0.767175572519,0,0.015267175572,0.118320610687,0,0,0.011450381679,"(5,10]","(1e+05,1e+06]",7.924800000000005,175679.857416789,320,0.3151212125891908,0.5871279418243992,0.0977508306852488,138.7,5.3,3.7,oligo
1039978,1984,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.724335217285422,0.1784499437237906,0.09721483899078728,16,68.8,3.2,eutro
1039978,1985,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.9046455838853608,0.08077551085913214,0.01457889718404465,16,68.8,3.2,eutro
1039978,1986,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.7223202803538402,0.20592626483532497,0.07175346226141545,16,68.8,3.2,eutro
1039978,1987,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.8383709276411376,0.13326564812275182,0.0283634285822826,16,68.8,3.2,eutro
1039978,1988,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.8771027535474323,0.10860275187577564,0.01429446260138372,16,68.8,3.2,eutro
1039978,1989,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.5077662139184074,0.432530567947628,0.05970320323280344,16,68.8,3.2,eutro
1039978,1990,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.7039835562009704,0.2487327802411276,0.04728370081080505,16,68.8,3.2,eutro
1039978,1991,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.3965643910509608,0.5087871452880575,0.09464844627629374,16,68.8,3.2,oligo
1039978,1992,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.7821831724577755,0.08593052443173092,0.13188626958288097,16,68.8,3.2,eutro
1039978,1993,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.8773353270192786,0.08198569670019205,0.04067895330790581,16,68.8,3.2,eutro
1039978,1994,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.5830316005119586,0.33987490889165756,0.07709348562933016,16,68.8,3.2,eutro
1039978,1995,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.7214773613132891,0.17253562262576436,0.10598700364331222,16,68.8,3.2,eutro
1039978,1996,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.6572432355966445,0.2676813089070982,0.07507545549625727,16,68.8,3.2,eutro
1039978,1997,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.49913187916983326,0.4539200307891192,0.04694807389812292,16,68.8,3.2,eutro
1039978,1998,nhdhr_120020366,Heavy consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.8901390516436903,0.08430188532314449,0.02555905061553081,16,68.8,3.2,eutro
1039978,1999,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.7939478264205967,0.17851752078592484,0.02753462982085496,16,68.8,3.2,eutro
1039978,2000,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.7491881544510676,0.21090526598594111,0.03990659570591601,16,68.8,3.2,eutro
1039978,2001,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.7637539297528916,0.17703796522789747,0.05920809384334005,16,68.8,3.2,eutro
1039978,2002,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.29837938125396196,0.33064021804358573,0.3709803907683448,16,68.8,3.2,dys
1039978,2003,nhdhr_120020366,Low consumption,forest,0.075418994413,0.45530726257,0.08100558659200001,0.27094972067,0.06983240223500001,0,0.0027932960890000003,0.04469273743,"(0,5]","(1e+05,1e+06]",4,189941.373172052,320,0.49492219604838866,0.403043019938861,0.10203476911158912,16,68.8,3.2,eutro
